id,highlight,beneficiarystate,schemeshorttitle,level,schemefor,nodalministryname,schemecategory,schemename,schemeclosedate,priority,slug,briefdescription,tags,upload_date
f8bCF5gB0AGc0F0iADZn,{},['Haryana'],ENFFHR,State,Individual,,"['Agriculture,Rural & Environment']",PMMSY: Establishment of New Freshwater Fin Fish Hatcheries-Haryana,,1.0,enffhr,"The scheme aims to support the establishment of new freshwater finfish hatcheries. Through this scheme, financial assistance in the form of subsidies is provided to beneficiaries for setting up these hatcheries.","['Financial Assistance', 'Subsidy', 'Setting Up', 'Hatcheries']",2025-11-26T22:18:29.576638
jaHCF5gBXu-iUKXqe3cf,{},['Haryana'],SWSCFFSSAANW,State,Individual,,"['Agriculture,Rural & Environment']",Scheme for the Welfare of Schedule Caste Families in Fisheries Sector: Subsidy on Annual Auction of Notified Waters,,1.0,faotaaonw,The objective of the scheme is to provide full-time employment to individuals from Scheduled Caste families in the fisheries sector and uplift their socio-economic status by promoting fish farming through subsidization of fishing contract costs in designated water bodies. ,"['Financial Assistance', 'Subsidy', 'Auction', 'Waters', 'Fish Culture']",2025-11-26T22:18:29.576638
p6G4F5gBXu-iUKXqM3U3,{},['Goa'],FAPLLF,State,Individual,,"['Agriculture,Rural & Environment']",Financial Assistance for the Purchase of Lifejackets and Lifebuoys for Fishermen,,1.0,fapllf,"“Financial Assistance for the Purchase of Lifejackets and Lifebuoys for Fishermen” is a scheme by the Dept. of Fisheries, Govt. of Goa. Through this scheme, financial assistance amounting to ₹50% is provided by the Government to eligible fishermen for the Purchase of Lifejackets and Lifebuoys.","['Fish', 'Fishermen', 'Financial Assistance', 'Fisheries']",2025-11-26T22:18:29.576638
maG4F5gBXu-iUKXqLnXF,{},['Goa'],FAPCNFCLT26FFIW,State,Individual,,"['Agriculture,Rural & Environment']",Financial Assistance to Purchase/Construct New Fishing Craft less than 26 feet for Fishing in Inland Waters of Goa,,1.0,fapcnfclt26ffiw,"The scheme has been introduced to uplift the sizeable community of traditional Fishermen, by providing them financial help in the form of subsidy on the construction/ purchase of Fishing Craft less than 26 feet for fishing in inland waters of Goa. The applications are accepted only in offline mode.","['Fishermen', 'Fish', 'Subsidy', 'Financial Assistance']",2025-11-26T22:18:29.576638
z8a4F5gB0AGc0F0iMzQT,{},['Goa'],SIB,State,Individual,,"['Agriculture,Rural & Environment']",Supply of Insulated Boxes,,1.0,sib,"A subsidy to the extent of 75% of the cost for the purchase of an insulated box of at least 50 liters capacity. Only the fisherman engaged in selling and marketing fish, fishing at sea with a canoe, and fishing at sea with a mechanized fishing vessel with upto 6-cylinder engines are eligible.","['Fishermen', 'Fish', 'Marketing', 'Financial Assistance', 'Subsidy']",2025-11-26T22:18:29.576638
PBe3F5gB5uF80_MGrpD7,{},['Puducherry'],ASCFISCMPA,State,Individual,,"['Agriculture,Rural & Environment']",Assistance to Scheduled Caste Farmers for Installation of Submersible / Centrifugal Motor Pumpsets With Accessories,,1.0,ascfiscmpa,"Through this scheme, the farmers from the Scheduled Caste Category are provided with a grant of 90% subsidy towards the installation of suitable Submersible / Centrifugal motor pump sets with accessories, subject to a maximum of ₹60,000/‐ per tubewell per individual.","['Motor', 'Pump', 'Subsidy', 'Farmer', 'Agriculture', 'Scheduled Caste']",2025-11-26T22:18:29.576638
Qhe3F5gB5uF80_MGr5C1,{},['Meghalaya'],MHH,State,Individual,,"['Agriculture,Rural & Environment']",Maintenance of Horti Hubs,,1.0,mhh,"The objective of the scheme is to procure good quality disease-free and commercially accepted varieties of the identified flowers and multiply and, to serve as a demonstration cum training ground for those who are interested in Floriculture and who intend to make this as their means of livelihood.","['Farmer', 'Agriculture', 'Floriculture', 'Flower']",2025-11-26T22:18:29.576638
jaG4F5gBXu-iUKXqLHWe,{},['Goa'],FAPSNSRNA,State,Individual,,"['Agriculture,Rural & Environment']",Financial Assistance To Purchase Singel Net / Small Rampon Net & Its Accessories,,1.0,fapsnsrna,"The scheme “Financial Assistance To Purchase Singel Net / Small Rampon Net & Its Accessories” is a scheme by the Department of Fisheries, Government of Goa. Through this scheme, a 50% subsidy is provided to the fishermen of Goa for the purchase of Singel Net/ Small Rampon Net and its accessories.","['Fishermen', 'Fish', 'Subsidy', 'Financial Assistance', 'Marine']",2025-11-26T22:18:29.576638
Asb-F5gB0AGc0F0iVDhq,{},['Puducherry'],SPWFRPSMB-FAASCDMF,State,Individual,,"['Agriculture,Rural & Environment']",Subsidy for the Purchase of Wooden/Fiber Reinforced Plastic/Steel Mechanised Boats,,1.0,spwfrpsmb-faascdmf,"The scheme ""Subsidy for the Purchase of Wooden/Fiber Reinforced Plastic/Steel Mechanised Boats"" is introduced by the Government of Puducherry with the objective of increasing marine fish production by extending subsidies for the procurement of wooden/fiber-reinforced plastic/steel mechanized boats.","['Boat', 'Subsidy', 'Fisherman', 'Fisheries', 'Financial Assistance']",2025-11-26T22:18:29.576638
bRe4F5gB5uF80_MGMpDN,{},['All'],CDPNER:QUC:DY,Central,Individual,Ministry Of Commerce And Industry,"['Agriculture,Rural & Environment']",Coffee Development Programme in North Eastern Region: Quality Upgradation / Certification: Drying Yards,,1.0,cdpnerqucdy,"The scheme ""Quality Upgradation / Certification: Drying Yards"" aims to facilitate the improvement of the quality of coffee produced by growers by encouraging them to establish infrastructure for quality enhancement and obtain certification for their coffees, enabling them to earn better returns. ","['Agriculture', 'Farmer', 'Subsidy', 'DBT']",2025-11-26T22:18:29.576638
y8a4F5gB0AGc0F0iMjRJ,{},['All'],CDPNER:QUC:SBP,Central,Individual,Ministry Of Commerce And Industry,"['Agriculture,Rural & Environment']",Coffee Development Programme in North Eastern Region: Quality Upgradation / Certification: Supply of Baby Pulpers,,1.0,cdpnerqucsbp,"The scheme ""Supply of Baby Pulpers"" aims to facilitate the improvement of the quality of coffee produced by growers by encouraging them to establish infrastructure for quality enhancement and obtain certification for their coffees, enabling them to earn better returns.","['Agriculture', 'Farmer', 'Subsidy', 'DBT']",2025-11-26T22:18:29.576638
RxfkF5gB5uF80_MGSJMn,{},['Puducherry'],GSPV,State,Individual,,"['Agriculture,Rural & Environment']",Grant of Subsidy for Procurement of Vehicle,,1.0,gspv,"""Grant of Subsidy for Procurement of Vehicle"" aims to facilitate the quick transportation of fish catches from landing centers to marketing places, thereby preventing/minimizing spoilage of fish. It provides a 50% subsidy for the procurement of specified vehicles.","['Subsidy', 'Procurement', 'Vehicle', 'Fisheries', 'Fisherman', 'Financial Asisstance']",2025-11-26T22:18:29.576638
18bVF5gB0AGc0F0ipzaa,{},['Madhya Pradesh'],MMKUY,State,Individual,,"['Banking,Financial Services and Insurance', 'Agriculture,Rural & Environment']",Mukhya mantri Krishak Udyami Yojana,,1.0,mkuy,The objective of this scheme is to provide financial assistance to the sons and daughters of farmers to establish their businesses. the government of Madhya Pradesh provided loans to the bank for all citizens of the state.,"['Farming', 'Farmer', 'Financial', 'Loan', 'Bank']",2025-11-26T22:18:29.576638
jqG4F5gBXu-iUKXqLHXM,{},['Goa'],FAPSNA,State,Individual,,"['Agriculture,Rural & Environment']",Financial Assistance for Purchase of Stake Net and its Accessories,,1.0,fapsna,"“Financial Assistance for Purchase of Stake Net and its Accessories” is a scheme by the Dept. of Fisheries, Govt. of Goa. Under this scheme, financial assistance is provided in the form of a subsidy on the purchase of stake nets and accessories for the fishermen.","['Fishermen', 'Fish', 'Subsidy', 'Financial Assistance']",2025-11-26T22:18:29.576638
08a4F5gB0AGc0F0iMzTp,{},['Goa'],FAFVRDFPARFV,State,Individual,,"['Agriculture,Rural & Environment']",Financial Assistance to the Fish Vendors Registered with the Directorate of Fisheries to Purchase the Accessories Required for Fish Vending,,1.0,fafvrdfparfv,"Under this scheme, Financial Assistance is provided to the fish vendors for the purchase of Crates, Weighing Balance, Insulated Box, Gloves, Stools, Platforms to keep Fish/ Shed/ Umbrella, Choppers, and Other Equipment, so that the fish can reach the people in hygienic conditions.","['Fish', 'Vendor', 'Business', 'Financial Assistance', 'Subsidy']",2025-11-26T22:18:29.576638
xca4F5gB0AGc0F0iLjT-,{},['Goa'],FATPOMO2T5FFTTFC,State,Individual,,"['Agriculture,Rural & Environment']",Financial Assistance to Purchase Outboard Motor of 2HP to 5 HP for Fitting to the Fishing Canoe,,1.0,fatpomo2t5ffttfc,"“Financial Assistance to Purchase Outboard Motor of 2HP to 5 HP for Fitting to the Fishing Canoe” is a scheme by the Department of Fisheries, Government of Goa. This Scheme has been introduced to grant financial assistance in the form of a subsidy on the purchase of an outboard motor of 2HP to 5HP.","['Fishermen', 'Fish', 'Financial Assistance', 'Subsidy']",2025-11-26T22:18:29.576638
WcbgF5gB0AGc0F0i6zcE,{},['Sikkim'],SYSS,State,Individual,,"['Business & Entrepreneurship', 'Agriculture,Rural & Environment', 'Skills & Employment']",Skilled Youth Startup Scheme,,1.0,syss,Sikkim Skilled Youth Startup Scheme was launched in 2020 and is implemented by the Department of Commerce & Industries which aims at assisting the educated unemployed youth in setting up a myriad of enterprises through loans with back-ended financial subsidy assistance. ,"['Business', 'StartUp', 'Employment', 'Entrepreneurship', 'Youth']",2025-11-26T22:18:29.576638
3cb9F5gB0AGc0F0ibTfh,{},['Himachal Pradesh'],KBPYY,State,Individual,,"['Agriculture,Rural & Environment', 'Skills & Employment']",Krishak Bakri Palan Yojna,,1.0,kbpyy,"The Department of Animal Husbandry, Government of Himachal Pradesh has introduced a scheme named ""Krishak Bakri Palan Yojna"" with the aim to increase income generation opportunities for economically weaker segments of the society as well as to increase meat production.","['Goat Farming Scheme', 'Animal Husbandry', 'Financial Assistance', 'Rural Development']",2025-11-26T22:18:29.576638
Fca1F5gB0AGc0F0iJTTs,{},['Himachal Pradesh'],UPPY,State,Individual,,"['Agriculture,Rural & Environment']",Uttam Pashu Puraskar Yojana,,1.0,uppy,"The scheme “Uttam Pashu Puraskar Yojana” was launched by the Department of Animal Husbandry, Government of Himachal Pradesh to provide incentives and encouragement to livestock Owners for rearing good quality high yielding animals.","['Livestock', 'Cattle', 'Buffaloes', 'Cash Prize', 'Milk']",2025-11-26T22:18:29.576638
qaGzF5gBXu-iUKXqi3TB,{},['Assam'],MMKSSY-ASSAM,State,Individual,,"['Agriculture,Rural & Environment']",Mukhya Mantri Krishi Sa Sajuli Yozana - Assam,,1.0,mmkssy-assam,The scheme “Mukhya Mantri Krishi Sa Sajuli Yojana” is a State Owned Priority Development (SOPD) scheme for farmers launched by the Assam government in FY 2018-19.  The main purpose of launching this scheme for farmers is their holistic development by implementing several farm mechanization schemes.,"['Farmer', 'Agriculture', 'Direct Benefit Transfer', 'Financial Assistance', 'Farm Tools']",2025-11-26T22:18:29.576638
RKG2F5gBXu-iUKXqIHUr,{},['Assam'],CCTOFP,State,Individual,,"['Agriculture,Rural & Environment']",Community Canning & Training On Fruit Preservation,,1.0,cctofp,"The office of the Deputy Director of Agriculture (Fruit Preservation) Assam was
created in 1978, under the Directorate of Agriculture and in 2008 it was transferred to the Directorate of Horticulture and Food Processing.","['Fruit Preservation', 'Community Canning', 'Training']",2025-11-26T22:18:29.576638
3KH9F5gBXu-iUKXquHh7,{},['All'],IPWCCB,Central,Individual,"Ministry Of Environment,forests and climate change","['Education & Learning', 'Agriculture,Rural & Environment']",Internship Programme Of The Wildlife Crime Control Bureau (MoEFCC),,1.0,ipwccb,Internship at Wildlife Crime Control Bureau (WCCB) provides an excellent opportunity for students/researchers to familiarize themselves with various issues related to wildlife & the functioning of WCCB. The intern shall have an orientation session and would be assigned specific areas of work.,"['Internship', 'Wildlife', 'Crime', 'Student', 'Environment']",2025-11-26T22:18:29.576638
36G1F5gBXu-iUKXqInRL,{},['Gujarat'],SSE25KRBUST,State,Individual,,"['Agriculture,Rural & Environment', 'Business & Entrepreneurship']",Subsidy Scheme On Establishment Of - 25 Kadaknath/R.I.R. Birds Unit To Scheduled Tribes,,1.0,sse25krbust,"The scheme “Subsidy Scheme on Establishment of - 25 Kadaknath/R.I.R. Birds Unit to Scheduled Tribes” was launched by the Dept. of Agriculture, Farmers Welfare & Co-operation, Govt. of Gujarat to provide employment, nutritious diet and to raise the income of Scheduled Tribe People of Gujarat State.","['Poultry Farming', 'Scheduled Tribe', 'Subsidy', 'Kadaknath', 'Financial Assistance', 'Rhode Island Red (RIR)']",2025-11-26T22:18:29.576638
K6G2F5gBXu-iUKXqHHXH,{},['Gujarat'],IOAIBFCPBIC,State,Individual,,"['Agriculture,Rural & Environment']",Incentive To Owners Of Artificial Insemination Born Female Calf Through Pure Breeding In Indigenous Cow,,1.0,ioaibfcpbic,"The scheme “Incentive to Owners of Artificial Insemination Born Female Calf through Pure Breeding in Indigenous Cow” was started by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat.","['Incentive', 'Artificial Insemination', 'Indigenous Cow', 'Livestock']",2025-11-26T22:18:29.576638
yBe1F5gB5uF80_MGKY_q,{},['Gujarat'],SSIEEMAF,State,Individual,,"['Agriculture,Rural & Environment']",Scheme For Subsidy On Interest For Establishment Of 1 To 20 Milch Animal Farm,2023-06-15,1.0,ssieemaf,"The scheme “Scheme for Subsidy on Interest for Establishment of 1 to 20 Milch Animal Farm for the State Cattle Breeders” was started by the Dept. of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat.","['Animal Husbandry', 'Subsidy', 'Farmer', 'Cattle Farming', 'Loan']",2025-11-26T22:18:29.576638
wcbTF5gB0AGc0F0iQDbX,{},['Rajasthan'],ITG,State,Individual,,"['Agriculture,Rural & Environment', 'Women and Child']",Incentive To Girls,,1.0,itg,"Rajasthan State started a scheme ""Incentive for Girls"" for state students.","['Financial Assistance', 'Girl Education', 'Empowerment', 'Higher Education']",2025-11-26T22:18:29.576638
_xe2F5gB5uF80_MGHY-3,{},['Karnataka'],Madilu,State,Individual,,"['Agriculture,Rural & Environment']",Madilu Kit,,1.0,madilu,"The Madilu Programme is a government initiative focused on empowering rural communities through skill development and entrepreneurship opportunities.
It aims to create sustainable livelihoods, reduce poverty, and enhance social and economic well-being in rural areas.","['Skill Development', 'Entrepreneurship', 'Livelihoods', 'Poverty Reduction']",2025-11-26T22:18:29.576638
bqHcJ5gBXu-iUKXq_3lV,{},['Gujarat'],PPYGSKVN,State,Individual,,"['Agriculture,Rural & Environment', 'Banking,Financial Services and Insurance']",Pashu Palan Yojana (GSKVN),,1.0,ahsgskvn,"Under this scheme, loans of up to ₹1,00,000 are provided to sanitation workers and their dependents at an interest rate of 6% for self-employment in animal husbandry or related activities.","['Loan', 'Animal Husbandry', 'Sanitation Worker', 'Self-employment', 'Scavenger']",2025-11-26T22:18:29.576638
